endTime,artistName,trackName,msPlayed
2022-10-23 05:23,UPSAHL,Drugs,155866
2022-10-23 05:37,Alexander 23,IDK You Yet,16841
2022-10-23 16:42,Alexander 23,IDK You Yet,27320
2022-10-24 13:28,Kina,Baby You're Worth It,7340
2022-10-24 13:28,Alexander 23,IDK You Yet,8900
2022-10-24 13:28,Alexander 23,IDK You Yet,2950
2022-10-24 13:39,Kina,Baby You're Worth It,17820
2022-10-24 13:51,Kina,Baby You're Worth It,3351
2022-10-24 13:51,Alec Benjamin,Let Me Down Slowly,1821
2022-10-24 13:53,Cher Lloyd,None Of My Business,12340
2022-10-24 15:55,Arijit Singh,"Saware (From ""Phantom"")",106566
2022-10-24 19:16,Anuv Jain,Baarishein,12321
2022-10-24 19:16,Mitraz,Akhiyaan,0
2022-10-24 19:16,Prateek Kuhad,Kasoor,0
2022-10-24 19:16,Troye Sivan,Strawberries & Cigarettes,0
2022-10-24 19:16,Deepak Rathore Project,Tuta Pull Wahan,0
2022-10-24 19:16,Anuv Jain,Alag Aasmaan,0
2022-10-24 19:18,Aditya A,Chaand Baaliyan,75970
2022-10-24 19:23,Amaal Mallik,Main Rahoon Ya Na Rahoon,309457
2022-10-24 19:28,When Chai Met Toast,Joy of Little Things,239666
2022-10-24 19:32,OAFF,Frontline,208777
2022-10-24 19:36,Troye Sivan,Strawberries & Cigarettes,201538
2022-10-24 19:57,Vishal Mishra,"Kaise Hua (From ""Kabir Singh"")",74842
2022-10-24 19:58,Arati Ankalikar Tikekar,Sajun Dhajun,0
2022-10-24 19:58,Arati Ankalikar Tikekar,Sajun Dhajun,5800
2022-10-24 19:58,Rohit Raut,Shona,28358
2022-10-24 19:58,Rohit Raut,Shona,1544
2022-10-24 19:58,Nihar Shembekar,"Ala Re Hari Ala Re (From ""Samaira"")",0
2022-10-24 19:58,Rohit Raut,Kahi Tari,160
2022-10-24 19:58,Rohit Raut,Kahi Tari,2554
2022-10-24 19:58,Rohit Raut,"Suru Jhale Parv Nave (From ""Hari Om"")",3515
2022-10-24 19:58,Juilee Joglekar,Pundalik Warde,2167
2022-10-24 19:58,Juilee Joglekar,Pundalik Warde,137
2022-10-24 19:58,Juilee Joglekar,"Sundar Te Dhyaan (From ""Samaira"")",1245
2022-10-24 20:03,Rohit Raut,Morya Morya,24947
2022-10-29 04:25,Ritviz,Baaraat,222096
2022-10-29 04:28,When Chai Met Toast,Yellow Paper Daisy,12799
2022-10-29 04:28,Anuv Jain,Baarishein,207309
2022-10-29 04:31,Prateek Kuhad,Tere Hi Hum,177026
2022-10-29 04:34,Prateek Kuhad,Pause,171149
2022-10-29 04:35,JalRaj,Phir Miloge Na,73576
2022-10-29 04:40,Dikshant,Aankhon Se Batana,221271
2022-10-29 04:42,Prateek Kuhad,Kasoor,1748
2022-10-29 11:41,Prateek Kuhad,Kasoor,777
2022-10-29 11:51,Vilen,Chidiya,177600
2022-10-30 07:33,Taylor Swift,Anti-Hero,200690
2022-10-30 07:36,Taylor Swift,Lavender Haze,202395
2022-10-30 07:40,Taylor Swift,Snow On The Beach (feat. Lana Del Rey),256124
2022-10-30 07:43,Taylor Swift,Maroon,154643
2022-10-30 08:00,Taylor Swift,Midnight Rain,93363
2022-10-30 08:07,Taylor Swift,Midnight Rain,81434
2022-10-30 08:11,Taylor Swift,"You're On Your Own, Kid",129125
2022-10-30 09:52,Taylor Swift,Lavender Haze,213
2022-10-30 09:52,Taylor Swift,Snow On The Beach (feat. Lana Del Rey),1021
2022-10-30 09:52,Taylor Swift,Maroon,732
2022-10-30 09:52,Taylor Swift,Midnight Rain,0
2022-10-30 09:55,Taylor Swift,Anti-Hero,200000
2022-10-30 09:56,Taylor Swift,Lavender Haze,18062
2022-10-30 14:06,Prateek Kuhad,Pause,1263
2022-10-30 14:06,Taylor Swift,Midnight Rain,147229
2022-10-30 14:10,Ritviz,Baaraat,222096
2022-10-30 14:14,Anuv Jain,Gul,217241
2022-10-30 14:17,Anuv Jain,Alag Aasmaan,212773
2022-10-30 14:20,Prateek Kuhad,Kasoor,197549
2022-10-30 14:23,Ritviz,Liggi,181176
2022-10-30 14:30,JalRaj,Phir Miloge Na,136523
2022-10-30 15:04,When Chai Met Toast,Yellow Paper Daisy,951
2022-10-30 15:04,JalRaj,Phir Miloge Na,1156
2022-10-30 15:04,JalRaj,Phir Miloge Na,421
2022-10-30 15:05,When Chai Met Toast,Yellow Paper Daisy,73167
2022-10-30 15:08,Maximillian,Ripples,195404
2022-10-30 15:12,Maximillian,Still Alive,192355
2022-10-30 15:13,Maximillian,Funny How,114566
2022-10-30 15:14,Maximillian,A Drop In The Ocean Blue,48047
2022-10-30 15:29,Maximillian,Crossroads,18263
2022-10-31 06:40,Maximillian,Crossroads,163784
2022-10-31 06:42,Maximillian,Beautiful Scars - Acoustic / Bonus Track,158069
2022-11-01 19:48,Reyanna Maria,So Pretty,85741
2022-11-01 19:49,Lil Nas X,MONTERO (Call Me By Your Name) - SATAN'S EXTENDED VERSION,81940
2022-11-01 19:53,Anuv Jain,Baarishein,207309
2022-11-01 19:56,Mitraz,Akhiyaan,191868
2022-11-01 19:59,Shawn Mendes,If I Can't Have You,191466
2022-11-01 20:03,Harry Styles,Adore You,207133
2022-11-01 20:06,Madison Beer,Baby,207734
2022-11-01 20:09,Vismay Patel,Pal Behta Jaaye,174545
2022-11-01 20:13,Dikshant,Aankhon Se Batana,221271
2022-11-01 20:16,Harry Styles,Love Of My Life,191638
2022-11-01 20:19,Suzonn,Sun Lo Na (Raw),174466
2022-11-01 20:22,Prateek Kuhad,Tere Hi Hum,177026
2022-11-01 20:26,Kygo,It Ain't Me (with Selena Gomez),220780
2022-11-01 20:30,Joji,Glimpse of Us,233456
2022-11-01 20:34,Anuv Jain,Gul,217241
2022-11-01 20:37,Harry Styles,Music For a Sushi Restaurant,193813
2022-11-01 20:39,Madison Beer,Good In Goodbye,141949
2022-11-01 20:43,Ellise,911,188386
2022-11-01 20:46,Prateek Kuhad,Kasoor,197549
2022-11-01 20:49,Lil Nas X,MONTERO (Call Me By Your Name) - SATAN'S EXTENDED VERSION,170054
2022-11-01 20:51,Zaeden,tere bina,157245
2022-11-01 20:54,dhruv,double take,171743
2022-11-01 20:57,Leah Kate,Fuck Up The Friendship,172757
2022-11-01 20:58,Reyanna Maria,So Pretty,85741
2022-11-01 21:01,Prateek Kuhad,Pause,171149
2022-11-01 21:05,Dream Note,Waqt Ki Baatein,114492
2022-11-02 08:25,Dream Note,Waqt Ki Baatein,129137
2022-11-02 08:29,Vilen,Chidiya,253333
2022-11-02 08:32,Ariana Grande,positions,172324
2022-11-02 08:34,Cher Lloyd,None Of My Business,123684
2022-11-02 08:37,Anuv Jain,Alag Aasmaan,212773
2022-11-02 08:40,Vismay Patel,Pal Behta Jaaye,174545
2022-11-02 08:45,Anurag Saikia,Aise Kyun,264933
2022-11-02 08:50,Deepak Rathore Project,Tuta Pull Wahan,313170
2022-11-02 08:53,Ritviz,Liggi,181176
2022-11-02 08:57,Ritviz,Baaraat,222096
2022-11-02 09:00,Prateek Kuhad,Tere Hi Hum,177026
2022-11-02 09:03,Prateek Kuhad,Kasoor,197549
2022-11-02 09:07,Anuv Jain,Gul,217241
2022-11-02 09:09,Dream Note,Waqt Ki Baatein,89886
2022-11-02 09:09,Dikshant,Aankhon Se Batana,2076
2022-11-02 18:37,Dikshant,Aankhon Se Batana,7929
2022-11-02 18:42,Dikshant,Aankhon Se Batana,67240
2022-11-02 19:39,Dikshant,Aankhon Se Batana,151977
2022-11-02 19:41,Jasleen Royal,Kho Gaye Hum Kahan,91107
2022-11-02 19:44,Leah Nobel,"Beginning Middle End - From The Netflix Film ""To All The Boys: Always and Forever""",194826
2022-11-02 19:47,Edith Whiskers,Home,195358
2022-11-02 19:50,Jeremy Zucker,comethru,181613
2022-11-02 19:54,Selena Gomez,Bad Liar,214647
2022-11-02 19:58,Taylor Swift,Fearless (Taylor’s Version),241591
2022-11-02 20:01,Mitraz,Akhiyaan,191868
2022-11-02 20:02,Selena Gomez,Lose You To Love Me,67269
2022-11-02 20:06,5 Seconds of Summer,She Looks So Perfect,202496
2022-11-02 20:10,Selena Gomez,Lose You To Love Me,206458
2022-11-02 20:13,Tulsi Kumar,Tere Naal,198344
2022-11-02 20:17,OneRepublic,Counting Stars,257266
2022-11-02 20:21,ZAYN,"A Whole New World (End Title) - From ""Aladdin""",242956
2022-11-02 20:25,Joji,SLOW DANCING IN THE DARK,209273
2022-11-02 20:29,Hailee Steinfeld,Capital Letters,219373
2022-11-02 20:32,Conan Gray,Maniac,185773
2022-11-02 20:34,benny blanco,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",158027
2022-11-02 20:37,ZAYN,Better,174516
2022-11-02 20:41,James Arthur,Say You Won't Let Go,211240
2022-11-02 20:43,salem ilese,Mad at Disney,136838
2022-11-02 20:49,Atif Aslam,Tu Jaane Na,341933
2022-11-02 20:52,Ed Sheeran & Justin Bieber,I Don't Care (with Justin Bieber),219946
2022-11-02 20:57,Billie Eilish,Therefore I Am,77634
2022-11-03 12:59,Ritviz,Aavegi,0
2022-11-03 13:02,Ritviz,Liggi,181176
2022-11-03 13:04,Ritviz,Liggi,1037
2022-11-03 13:04,Ritviz,Raahi,7770
2022-11-03 13:04,Ritviz,Ved,114431
2022-11-03 13:07,Ritviz,Udd Gaye,180413
2022-11-03 13:11,Ritviz,Baaraat,222096
2022-11-03 13:12,Ritviz,Aaj Na,40296
2022-11-03 13:15,Ritviz,Sage,230204
2022-11-03 13:17,Ritviz,Chalo Chalein,63560
2022-11-03 13:19,Emiway Bantai,GRIND,142137
2022-11-03 13:24,Armaan Malik,Pehla Pyaar,272532
2022-11-03 13:26,Armaan Malik,Tu / You,142511
2022-11-03 13:28,Amaal Mallik,Main Rahoon Ya Na Rahoon,126018
2022-11-03 13:31,Armaan Malik,"Jab Tak (From ""M.S.Dhoni - The Untold Story"")",174039
2022-11-03 13:32,Pritam,De Taali,31760
2022-11-03 13:37,Armaan Malik,Bol Do Na Zara,292826
2022-11-03 13:37,Armaan Malik,Wajah Tum Ho,32981
2022-11-03 13:38,Armaan Malik,Main Hoon Hero Tera (Armaan Malik Version),15992
2022-11-03 13:49,Ed Sheeran,2step (feat. Armaan Malik),106584
2022-11-03 13:52,Taylor Swift,Anti-Hero,200690
2022-11-03 13:55,Taylor Swift,Lavender Haze,202395
2022-11-03 13:56,Taylor Swift,Snow On The Beach (feat. Lana Del Rey),58980
2022-11-03 13:59,Taylor Swift,Midnight Rain,174782
2022-11-03 14:07,Taylor Swift,Maroon,198220
2022-11-03 14:38,Imagine Dragons,Believer,3756
2022-11-03 14:38,Imagine Dragons,Bones,10398
2022-11-03 14:39,Imagine Dragons,Bones,1749
2022-11-03 14:39,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,13256
2022-11-03 14:39,Imagine Dragons,Thunder,3366
2022-11-03 14:39,Imagine Dragons,Demons,4065
2022-11-03 14:39,Diplo,Heartless (feat. Morgan Wallen),6247
2022-11-03 14:39,Imagine Dragons,Sharks,4343
2022-11-03 14:39,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,1980
2022-11-03 14:40,Jack Ü,Where Are Ü Now (with Justin Bieber),610
2022-11-03 14:40,Jack Ü,Where Are Ü Now (with Justin Bieber),7292
2022-11-03 14:40,Joji,Daylight,3185
2022-11-03 14:40,Alec Benjamin,Devil Doesn’t Bargain,770
2022-11-03 14:40,Silk City,Electricity (with Dua Lipa),1891
2022-11-03 14:40,Silk City,Electricity (with Dua Lipa),2257
2022-11-03 14:40,Diplo,Don't Forget My Love,2557
2022-11-03 14:40,Alec Benjamin,Let Me Down Slowly,2742
2022-11-03 14:40,Sia,"Genius (feat. Sia, Diplo, and Labrinth)",18195
2022-11-03 14:41,Alec Benjamin,Water Fountain,19367
2022-11-04 06:26,Taylor Swift,Anti-Hero,200690
2022-11-04 06:29,Harry Styles,As It Was,167303
2022-11-04 06:33,Drake,Pussy & Millions (feat. Travis Scott),242026
2022-11-04 06:36,Lil Nas X,STAR WALKIN' (League of Legends Worlds Anthem),210575
2022-11-04 06:40,Taylor Swift,Lavender Haze,202395
2022-11-04 06:42,Sam Smith,Unholy (feat. Kim Petras),156943
2022-11-04 06:46,Oliver Tree,Miss You,206000
2022-11-04 06:49,Lizzo,About Damn Time,191822
2022-11-04 06:52,Elton John,Hold Me Closer,202245
2022-11-04 06:56,Ed Sheeran,Celestial,209026
2022-11-04 06:59,Charlie Puth,I Don’t Think That I Like Her,188507
2022-11-04 07:02,Post Malone,I Like You (A Happier Song) (with Doja Cat),192840
2022-11-04 07:05,OneRepublic,I Ain't Worried,148485
2022-11-04 07:07,David Guetta,I'm Good (Blue),175238
2022-11-04 07:09,CKay,mmadu,74689
2022-11-04 07:11,Shawn Mendes,"Heartbeat (From the “Lyle, Lyle, Crocodile” Original Motion Picture Soundtrack) - “ From the “Lyle, Lyle, Crocodile” Original Motion Picture Soundtrack ”",130736
2022-11-04 07:15,Diljit Dosanjh,Peaches (feat. Anne-Marie),19606
2022-11-04 07:15,JVKE,golden hour,209259
2022-11-04 07:15,RIKA,Payroll (feat. Kranium),7535
2022-11-04 07:18,Nicki Minaj,Super Freaky Girl,170977
2022-11-04 07:21,Chris Brown,Under The Influence,184613
2022-11-04 07:25,Justin Bieber,Beautiful Love - Free Fire,207837
2022-11-04 07:27,Armaan Malik,Tu / You,142511
2022-11-04 07:33,Billie Eilish,TV,147063
2022-11-04 13:37,Taylor Swift,Bigger Than The Whole Sky,146756
2022-11-04 13:37,Taylor Swift,Bigger Than The Whole Sky,0
2022-11-04 13:37,Taylor Swift,Bigger Than The Whole Sky,583
2022-11-04 13:38,Taylor Swift,Bigger Than The Whole Sky,79
2022-11-04 13:38,Taylor Swift,Bigger Than The Whole Sky,6585
2022-11-04 13:38,Taylor Swift,Bigger Than The Whole Sky,0
2022-11-04 13:39,Taylor Swift,Bigger Than The Whole Sky,3145
2022-11-04 13:39,Taylor Swift,Bigger Than The Whole Sky,1593
2022-11-04 13:39,Taylor Swift,Bigger Than The Whole Sky,8500
2022-11-04 13:39,Taylor Swift,Bigger Than The Whole Sky,1258
2022-11-04 13:39,Selena Gomez,My Mind & Me,289
2022-11-04 13:42,Taylor Swift,Bigger Than The Whole Sky,159949
2022-11-04 13:43,Selena Gomez,My Mind & Me,68698
2022-11-04 13:51,Armani White,BILLIE EILISH.,99282
2022-11-04 13:54,Camila Cabello,Bam Bam (feat. Ed Sheeran),206070
2022-11-04 13:58,Henry Moodie,you were there for me,195365
2022-11-04 14:00,Charlie Puth,Left and Right (Feat. Jung Kook of BTS),154486
2022-11-04 14:06,Yung Bleu,Ice On My Baby (feat. Kevin Gates) - Remix,184655
2022-11-04 14:41,Yung Bleu,Ice On My Baby (feat. Kevin Gates) - Remix,9614
2022-11-04 14:44,WILLOW,Wait a Minute!,196520
2022-11-04 14:45,Ed Sheeran,2step (feat. Armaan Malik),67925
2022-11-04 14:49,Glass Animals,Heat Waves,238805
2022-11-04 14:53,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),212000
2022-11-04 14:56,Duke & Jones,Jiggle Jiggle,25082
2022-11-04 14:56,Elley Duhé,MIDDLE OF THE NIGHT,184447
2022-11-04 14:59,Trinidad Cardona,Love Me Back (Fayahh Beat),193626
2022-11-04 15:02,CKay,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,188368
2022-11-04 15:05,dhruv,double take,171743
2022-11-04 15:08,The Kid LAROI,STAY (with Justin Bieber),141805
2022-11-04 15:11,Tesher,Jalebi Baby (Tesher x Jason Derulo),169154
2022-11-04 15:14,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),198081
2022-11-04 15:20,Alec Benjamin,Let Me Down Slowly,79999
2022-11-05 08:44,Lauren Jauregui,Always Love,170017
2022-11-05 10:54,Alec Benjamin,Let Me Down Slowly,89681
2022-11-05 10:57,Charlie Puth,Light Switch,187704
2022-11-05 10:58,Badshah,Voodoo (with J Balvin & Tainy),30409
2022-11-05 11:01,Ed Sheeran,2step (feat. Lil Baby),163339
2022-11-05 11:03,Post Malone,One Right Now (with The Weeknd),131033
2022-11-05 11:03,Doja Cat,Woman,171540
2022-11-05 11:06,BoyWithUke,Toxic,167979
2022-11-05 11:11,Lil Nas X,THATS WHAT I WANT,142411
2022-11-05 11:13,Charlie Puth,That's Hilarious,144679
2022-11-05 11:16,The Kid LAROI,Thousand Miles,164758
2022-11-05 11:20,Jaymes Young,Infinity,237733
2022-11-05 11:23,Witt Lowry,Into Your Arms (feat. Ava Max),186058
2022-11-05 11:26,Robinson,Ayo Girl (Fayahh Beat) [feat. Rema],165078
2022-11-05 11:28,Justin Bieber,Ghost,153052
2022-11-05 11:32,Amaarae,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),204750
2022-11-05 11:32,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,172364
2022-11-05 11:35,Måneskin,Beggin',211584
2022-11-05 15:24,Selena Gomez,My Mind & Me,147597
2022-11-05 15:30,Selena Gomez,People You Know,194900
2022-11-05 15:33,Selena Gomez,Lose You To Love Me,206458
2022-11-05 15:37,Selena Gomez,Wolves,197993
2022-11-05 15:38,Lil Nas X,MONTERO (Call Me By Your Name),115779
2022-11-05 15:40,Selena Gomez,Fetish (feat. Gucci Mane),186112
2022-11-05 15:43,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,201025
2022-11-05 15:56,Selena Gomez,Good For You,231060
2022-11-05 15:58,Selena Gomez,Feel Me,219866
2022-11-06 05:53,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,7595
2022-11-06 05:56,Sam Smith,Unholy (feat. Kim Petras),156943
2022-11-06 05:58,EMELINE,cinderella's dead,120666
2022-11-06 06:00,Chloe Adams,Dirty Thoughts,129698
2022-11-06 06:03,Doja Cat,Woman,172626
2022-11-06 06:05,Halsey,Walls Could Talk,101789
2022-11-06 06:08,Sabrina Carpenter,Looking at Me,181120
2022-11-06 06:10,Charlie Puth,Left and Right (Feat. Jung Kook of BTS),154486
2022-11-06 06:13,Camila Cabello,My Oh My (feat. DaBaby),170746
2022-11-06 06:15,iamnotshane,Maybe My Soulmate Died,114375
2022-11-06 06:17,OneRepublic,I Ain't Worried,148485
2022-11-06 06:19,payton,RICH BOY,111911
2022-11-06 06:21,Armani White,BILLIE EILISH.,99282
2022-11-06 06:26,Sam Smith,Fire On Fire,246735
2022-11-06 06:29,Chris Brown,Under The Influence,184613
2022-11-06 06:32,Billie Eilish,Happier Than Ever - Edit,151444
2022-11-06 06:35,Dove Cameron,Boyfriend,153000
2022-11-06 06:37,LISA,MONEY,168227
2022-11-06 06:40,Madison Beer,BOYSHIT,160397
2022-11-06 06:44,Doja Cat,Need to Know,210560
2022-11-06 06:45,Matt Kent,Lacrimosa,113687
2022-11-06 06:49,JVKE,golden hour,209259
2022-11-06 06:51,Dove Cameron,Breakfast,148470
2022-11-06 06:55,Fifth Harmony,Worth It,185256
2022-11-06 06:57,EMELINE,STRUT,117727
2022-11-06 06:59,Doja Cat,Ain't Shit,174253
2022-11-06 07:02,Bebe Rexha,Break My Heart Myself (feat. Travis Barker),151999
2022-11-06 07:05,Bea Miller,THAT BITCH,201101
2022-11-06 07:09,5 Seconds of Summer,Teeth,204887
2022-11-06 07:12,Retronaut,Talk,164800
2022-11-06 07:15,Sam Smith,Like I Can,47208
2022-11-07 07:19,Sam Smith,Unholy (feat. Kim Petras),2241
2022-11-07 07:19,Sam Smith,Like I Can,9885
2022-11-07 07:22,Sam Smith,Unholy (feat. Kim Petras),156943
2022-11-07 07:23,Chloe Adams,Dirty Thoughts,1040
2022-11-07 07:26,Doja Cat,Woman,172626
2022-11-07 07:28,Halsey,Walls Could Talk,101789
2022-11-07 07:31,Sabrina Carpenter,Looking at Me,181120
2022-11-07 07:33,Charlie Puth,That's Hilarious,144933
2022-11-07 07:38,Camila Cabello,My Oh My (feat. DaBaby),23249
2022-11-07 08:14,Camila Cabello,My Oh My (feat. DaBaby),147623
2022-11-07 08:17,iamnotshane,Maybe My Soulmate Died,114375
2022-11-07 08:17,OneRepublic,I Ain't Worried,910
2022-11-07 08:19,iamnotshane,Maybe My Soulmate Died,114375
2022-11-07 08:24,OneRepublic,I Ain't Worried,148485
2022-11-07 08:26,Armani White,BILLIE EILISH.,99282
2022-11-07 08:29,Dove Cameron,Boyfriend,153000
2022-11-07 08:31,Rhea Raj,Devil In A Dress,111467
2022-11-07 08:35,Sam Smith,Fire On Fire,246735
2022-11-07 08:38,Billie Eilish,Happier Than Ever - Edit,151444
2022-11-07 08:39,LISA,MONEY,85637
2022-11-07 08:39,Madison Beer,BOYSHIT,15235
2022-11-07 08:46,Doja Cat,Need to Know,31003
2022-11-07 08:56,Harry Styles,Sign of the Times,340706
2022-11-07 08:59,mehro,perfume,96612
2022-11-07 09:02,Stephen Sanchez,Until I Found You,176666
2022-11-07 09:05,Harry Styles,Matilda,119113
2022-11-07 09:08,Ashe,Moral of the Story,165013
2022-11-07 09:11,Billie Eilish,Bored,180933
2022-11-07 09:15,Angus Maude,Tattoos,206965
2022-11-07 09:18,Alexander 23,IDK You Yet,184638
2022-11-07 09:20,Christian Leave,Can't Help Falling in Love,135714
2022-11-07 09:23,Harry Styles,As It Was,167303
2022-11-07 09:27,Joji,Glimpse of Us,233456
2022-11-07 09:31,One Direction,Night Changes,226600
2022-11-07 09:35,Ashe,Till Forever Falls Apart,222926
2022-11-07 09:38,Olivia O'Brien,hate u love u,175466
2022-11-07 09:40,Conan Gray,People Watching,158536
2022-11-07 09:44,Lord Huron,The Night We Met,208211
2022-11-07 09:56,Olivia Rodrigo,traitor,219190
2022-11-07 13:46,Billie Eilish,idontwannabeyouanymore,1968
2022-11-07 13:46,Olivia Rodrigo,traitor,2125
2022-11-07 13:50,One Direction,Perfect,230333
2022-11-07 13:54,SYML,Where's My Love,202000
2022-11-07 13:56,Shawn Mendes,Treat You Better,168444
2022-11-07 13:59,Alexander 23,IDK You Yet,184638
2022-11-07 14:01,Kina,Feel Again (Feat. Au/Ra),72622
2022-11-07 14:03,d4vd,Romantic Homicide,132630
2022-11-07 14:06,Ali Gatie,What If I Told You That I Love You,193667
2022-11-07 14:10,Joji,Die For You,211666
2022-11-07 14:12,Christian Leave,Please Notice,116666
2022-11-07 14:15,Radiohead,No Surprises,229120
2022-11-07 14:18,Sofia Mills,Coffee Breath,163902
2022-11-07 14:21,young friend,i don't care - bonus track,160941
2022-11-07 14:25,Cavetown,This Is Home,226073
2022-11-07 14:28,Lund,Broken,200672
2022-11-07 14:31,Trevor Daniel,Past Life,181112
2022-11-07 14:38,Rex Orange County,It's Not The Same Anymore,386200
2022-11-07 14:41,Kina,Tell Me About You (feat. Mishaal),194400
2022-11-07 14:44,mehro,howling,213720
2022-11-07 14:49,benny blanco,Care (with Omar Apollo),290466
2022-11-07 14:52,beabadoobee,Coffee,126824
2022-11-07 14:54,2ND CHOICE,We Never Met,107415
2022-11-07 14:57,Sarcastic Sounds,change ur mind,62602
2022-11-07 18:17,Tom Rosenthal,Call You in the Morning,59998
2022-11-07 18:21,Anuv Jain,Baarishein,207161
2022-11-07 18:25,Anuv Jain,Alag Aasmaan,212773
2022-11-07 18:30,Deepak Rathore Project,Tuta Pull Wahan,313108
2022-11-07 18:33,Mitraz,Akhiyaan,210
2022-11-07 18:33,Prateek Kuhad,Kasoor,197380
2022-11-07 18:38,Dream Note,Waqt Ki Baatein,239828
2022-11-08 06:48,Paul Anka,Put Your Head On My Shoulder,2678
2022-11-08 06:48,Selena Gomez,De Una Vez,2298
2022-11-08 06:49,The Weeknd,Blinding Lights,8046
2022-11-08 06:51,Sam Smith,Unholy (feat. Kim Petras),156943
2022-11-08 06:56,Conan Gray,Heather,198040
2022-11-08 07:00,Olivia Rodrigo,drivers license,242013
2022-11-08 07:03,Dua Lipa,Levitating (feat. DaBaby),203064
2022-11-08 07:06,Pink Sweat$,At My Worst,170344
2022-11-08 07:09,Harry Styles,Watermelon Sugar,174000
2022-11-08 07:12,Giveon,Heartbreak Anniversary,198370
2022-11-08 07:16,Ed Sheeran,Bad Habits,230746
2022-11-08 07:24,Olivia Rodrigo,deja vu,201480
2022-11-08 12:22,Tate McRae,you broke me first,2803
2022-11-08 12:25,Mitraz,Akhiyaan,191868
2022-11-08 12:28,Suzonn,Sun Lo Na (Raw),174466
2022-11-08 12:32,Vilen,Chidiya,253333
2022-11-08 12:36,Dream Note,Waqt Ki Baatein,243310
2022-11-08 12:40,Anuv Jain,Alag Aasmaan,212773
2022-11-08 12:43,Vismay Patel,Pal Behta Jaaye,174545
2022-11-08 12:46,Prateek Kuhad,Tere Hi Hum,177026
2022-11-08 12:48,Zaeden,tere bina,157245
2022-11-08 12:52,When Chai Met Toast,Yellow Paper Daisy,199772
2022-11-08 12:55,Jasleen Royal,Kho Gaye Hum Kahan,213055
2022-11-08 12:59,Prateek Kuhad,Kasoor,197549
2022-11-08 13:04,Deepak Rathore Project,Tuta Pull Wahan,313170
2022-11-08 13:20,Anurag Saikia,Aise Kyun,204261
2022-11-08 18:37,Sam Smith,Unholy (feat. Kim Petras),156943
2022-11-08 18:39,Vallvete,unholy - slowed + reverb,117920
2022-11-08 18:41,EMELINE,cinderella's dead,120666
2022-11-08 18:43,Chloe Adams,Dirty Thoughts,129698
2022-11-08 18:43,Isabel LaRosa,i'm yours,31873
2022-11-08 18:46,Doja Cat,Woman,172626
2022-11-08 18:48,Rhea Raj,Devil In A Dress,111467
2022-11-08 18:50,Matt Kent,Lacrimosa,113687
2022-11-08 18:52,Halsey,Walls Could Talk,101789
2022-11-08 18:58,iamnotshane,Maybe My Soulmate Died,60128
2022-11-08 19:02,Anuv Jain,Baarishein,207309
2022-11-08 19:02,Deepak Rathore Project,Tuta Pull Wahan,0
2022-11-08 19:02,Anuv Jain,Alag Aasmaan,1887
2022-11-08 19:03,Prateek Kuhad,Kasoor,95348
2022-11-08 19:05,Selena Gomez,My Mind & Me,75845
2022-11-08 19:07,Isabel LaRosa,i'm yours,145667
2022-11-08 19:11,dhruv,double take,171743
2022-11-08 19:15,SZA,Shirt,181830
2022-11-08 19:19,The Weeknd,Die For You,260255
2022-11-08 19:22,Ari Abdul,BABYDOLL,196235
2022-11-08 19:24,Two Feet,Go Fuck Yourself,129599
2022-11-08 19:29,Chase Atlantic,Swim,228786
2022-11-08 19:30,The Neighbourhood,Daddy Issues,50558
2022-11-08 19:33,Ruth B.,Dandelions - slowed + reverb,9364
2022-11-08 19:33,Ruth B.,Dandelions - slowed + reverb,390
2022-11-08 19:33,Sonder,Make Me Stay,0
2022-11-09 17:47,Dikshant,Aankhon Se Batana,8471
2022-11-10 10:05,Sam Smith,Unholy (feat. Kim Petras),156943
2022-11-10 10:08,EMELINE,cinderella's dead,120666
2022-11-10 10:10,Isabel LaRosa,i'm yours,145667
2022-11-10 10:12,Chloe Adams,Dirty Thoughts,129698
2022-11-10 10:15,Doja Cat,Woman,172626
2022-11-10 10:17,Matt Kent,Lacrimosa,113687
2022-11-10 10:20,Sabrina Carpenter,Looking at Me,181120
2022-11-10 10:22,Halsey,Walls Could Talk,101789
2022-11-10 10:24,Isabel LaRosa,i'm yours sped up,115074
2022-11-10 10:24,Camila Cabello,My Oh My (feat. DaBaby),1710
2022-11-10 10:26,Dove Cameron,Boyfriend,153000
2022-11-10 11:01,Billie Eilish,Happier Than Ever - Edit,14140
2022-11-10 14:26,Sam Smith,Unholy (feat. Kim Petras),96420
2022-11-10 16:12,Sam Smith,Unholy (feat. Kim Petras),45764
2022-11-10 16:12,Anuv Jain,Gul,1613
2022-11-10 16:12,Joji,Will He,0
